"Path","Bytes","SHA256"
"assets/equipment_visuals/icons/final/Metal/metal_short_sword_final_20x20.png.import","864","8A1595429FC33E1B15F27E75AEEFFBEC506185B7065A026CC033C9A1074A7CD9"
"assets/equipment_visuals/icons/final/Metal/metal_silver_badge_final_20x20.png","235","EA04B3C077395500081250C2F98EAE4F4243C30BFB4888A478DF59B24F494108"
"assets/equipment_visuals/icons/final/Metal/metal_silver_badge_final_20x20.png.import","866","5B5F305221D665BA1E1F25F5F16387E99D0A4A3EAED9D7766B9517D5780650D1"
"assets/equipment_visuals/icons/final/Metal/metal_straw_sandals_final_20x20.png","248","44FAAEB7B28EB9F9D0ED5D19CBB64740FC06BC26853D13D4551CC10AC53A44C8"
"assets/equipment_visuals/icons/final/Metal/metal_straw_sandals_final_20x20.png.import","869","A91F54682450B8EDDB238B26E9D96D80714A37A37B4D3FB187A504F2E5177180"
"assets/equipment_visuals/icons/final/Metal/metal_whisper_orb_final_20x20.png","224","43787FCC6AC85E7076DFD9734B66DB587B0223EF973D382636EE86789DA122D3"
"assets/equipment_visuals/icons/final/Metal/metal_whisper_orb_final_20x20.png.import","864","BCEBA3DB3A17A82C4955AF56DF4009E32772F159F7EA3BDD5AD4A7FBAC143080"
"assets/equipment_visuals/icons/final/Metal/metal_wind_boots_final_20x20.png","236","BEFB8DBD1728D0962BC32AEF90E6B34DA625D2803E1CC838C6B926B038450254"
"assets/equipment_visuals/icons/final/Metal/metal_wind_boots_final_20x20.png.import","860","DE5B4088D29C5A2AA82433467F22B502D25E86C930993C917FA353C28F5203FE"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/battle_axe_five_elements_8x.png","3133","85DC8BB52FF43A7AF8A0E42359C45C0AA02AE596CFEE09BE3010C01C755B44B4"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/battle_axe_five_elements_8x.png.import","876","BE03C23F27E73D1C2332D1232D9B44266120874F7A0FD695B266B9EA910DD275"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/battle_helmet_five_elements_8x.png","3149","0F5CE5C1F8603012EBA4E5E3EB192E444CBBCF58932425BC328F3A142DDFAE28"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/battle_helmet_five_elements_8x.png.import","884","9D5444A11DD754B15EAABCE7447456475CD208F7EF986895F7CDD0F65A962F95"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/carved_wood_amulet_five_elements_8x.png","2992","47C7C70502387E7772E4EE12CB7BFDDF81D495DE5C0C628A6D1F9FE20C821E51"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/carved_wood_amulet_five_elements_8x.png.import","899","6FB031985BA36F2DA2466D4F9095FA704BF9663C5BF3BE150E7BFA2D98E9B7C0"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/chainmail_armor_five_elements_8x.png","3134","F58BF112B545B48AD7C9D6444BCE8221CA6E279614C9DF8A651CE813E538C6AF"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/chainmail_armor_five_elements_8x.png.import","891","45D761E05F34441E097000C5CE32F24B238771CC58067B46F8D50BB84FDD0829"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/chainmail_pants_five_elements_8x.png","3177","ADC7D44CD5E76F7AB6C10C3CA2C189F3E3B41388C9D62A94557178EADFC0FA02"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/chainmail_pants_five_elements_8x.png.import","891","6114F24DEB82BD00CF5E7E738D6919C3244EF93D356F30BC7ABA2FA3F1CD75DF"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/cloth_armor_five_elements_8x.png","3050","9075D52EE0E9EF20EC3B91840B95005570535EBA795DD226DD76C07DFA2B392E"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/cloth_armor_five_elements_8x.png.import","879","A163AE10C6F667114564D7E6DD60FFF5CA9C5F15ACF12E2148032E73700832B9"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/cloth_pants_five_elements_8x.png","3119","60A9BF21605E0BEA94AA90433DA353412CACD5B757BAFC17784C6A41C8B881BA"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/cloth_pants_five_elements_8x.png.import","879","3842B69074871C9CE35BF3BD73B133AE687B2929A67EA66F3196F65341AE69AE"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_head_helmet_five_elements_8x.png","3072","8DA212197A6A46205F42A32ED03B9033305DF9A917F9969BADEA237FCF7AB84E"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_head_helmet_five_elements_8x.png.import","900","6354840C8997E87F18DDBBADC320ED98571D113C185DDFD1BDAB32F0E70101CB"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_scale_armor_five_elements_8x.png","3027","8513033B3989FEC7789B2F149D91F0CA43EA9DF06E81D800A52E14E6CFA3C94F"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_scale_armor_five_elements_8x.png.import","899","9641C78D1FA4F22CD75FE16EE7A4216669214D1B1DBF6C3EFA5A841E5C34B97F"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_scale_legs_five_elements_8x.png","3175","67BAC693EA253B17B7B561D8FF7B8979EE8800EA1BBE3D5DC8C0FEDA58537672"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_scale_legs_five_elements_8x.png.import","897","978ABBD6B8080D1109379D58D211126DB6B70058BBE45A9861307869EFBAEB26"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_walk_boots_five_elements_8x.png","2987","79D485ECCD8DA90907E7F66BEC157382ED5C5CE04083D8DE03AEF75FCEDCE1E6"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/dragon_walk_boots_five_elements_8x.png.import","897","091EF42E3CD30C0B9250050756C2437B681E849A10B84DA0835508E99BD60999"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/engraved_copper_ring_five_elements_8x.png","3019","01B14649714280A92B0C4891F4F461DB70E2FF8407C05ECE8DEBCBB6D5FF4BD7"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/engraved_copper_ring_five_elements_8x.png.import","906","27C43EAD3D066F4473A5D304735E102CE8C5A11FD33F73862A8C8A2E0834B464"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/great_axe_five_elements_8x.png","3222","9E79285101E85CCC41D55562EFC4D3A64ABBAF8E638DCD8B236E6E1132712AC7"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/great_axe_five_elements_8x.png.import","873","D1136776A73B48E323EE8B1B23AC4DB07889036A2FA5D104D7C15247EFA22572"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/great_sword_five_elements_8x.png","2889","3C8EB4FD80AB899E463A486B826EC51C838FD22542630158E92DF1B7559866E9"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/great_sword_five_elements_8x.png.import","879","4D4869DC686D6F46B30991974ACE5C08F419775845FE1DC6FCDAEB1DE8759BBB"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/hand_axe_five_elements_8x.png","3092","0E324D282885746219FE646BE0CA99FAC939C3D797C2584014DBC7948F538121"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/hand_axe_five_elements_8x.png.import","870","BE53ADCF78C7BA532236CBB51B1951C148C1776A034F8FE41A3A0740F9DB6D64"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/heavy_crossbow_five_elements_8x.png","3131","620AE3CCD6BF084C3670CCA7BB885F3BA58B71F8880C26EA5B9987EE86721845"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/heavy_crossbow_five_elements_8x.png.import","887","A241531D385EB17A4855D83F3601EF820BD03407EBBC76A4AF52E4D62A887CD9"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/hunting_bow_five_elements_8x.png","3053","3703FA1E4CC097998439A7805690B4217EFC2B7E461F65620D6F382491862234"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/hunting_bow_five_elements_8x.png.import","879","A2E50A25A0E77DEF08339BD163846C122C4B6F9063890FE8AACE3CC4C088A371"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/iron_helmet_five_elements_8x.png","3013","16761F862A65D0B1DED181F2D5AB3E9CF72E41B05FCA547CC6A841E4B21BFE38"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/iron_helmet_five_elements_8x.png.import","879","E3B0C1B66A48526CA16E11CB6D2E9F55BE48B1382589807D8EBEE3C21EA1913C"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/iron_toe_boots_five_elements_8x.png","3029","5386C6DB9F800057246083E9BD45970824BF052E5205D485CE2624FE2B68B0F8"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/iron_toe_boots_five_elements_8x.png.import","887","0039B2E60FCCEEC1ED9A45C372021A6BE4E108C868A0511D150F13FFAC6DCE7A"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/knight_helmet_five_elements_8x.png","3047","913464347BCE1D1FDDD17DEA9D7E9AF07CE75862C8A74128BD7C2372D99EE70D"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/knight_helmet_five_elements_8x.png.import","885","88B14D896F201DE90F45EB974789643F05619D91CDA646627E02A83886B515B1"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_armor_five_elements_8x.png","3072","76C0B85D77C3C79972C540C3F2D87B8A94FFB3A48609784DA617F5816A93FE22"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_armor_five_elements_8x.png.import","885","A0CD80B01AFBE41F7962AA714FFBB966B07D4C7D095785FEC1D0D0252D0E4B9D"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_boots_five_elements_8x.png","2993","32081E8B257AD41A1FAB41B7D6998F3AE932D1FF53FFFFA675091EB49EB08F15"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_boots_five_elements_8x.png.import","885","DB447D44CBDB18E1CECD31B492777D7FF65AE6AB4B0CC85C0F58992F246CB1A2"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_cap_five_elements_8x.png","2971","DE73699365DDBD0B836D379F1A51C6B7D6E9A13D5347900CE5C0E9FD9DCD08D4"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_cap_five_elements_8x.png.import","879","8F12F35BA3D6BB0D71EE95472C25C2BC4A4F85B530305F27D99DAC3B7D7FB9D7"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_pants_five_elements_8x.png","3128","DE7AE835B7DA2C1F4F6A028C31C5A99CEEC66DD3454BCA2DF4DF1EA3AEFDB881"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/leather_pants_five_elements_8x.png.import","885","15B6134FB470208DFACFAC5461CF863230674689572E63E92CB3449932C723E9"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/long_sword_five_elements_8x.png","2904","821B7AEC4185FCC421E2214704CB641C087E132447B963060391529B8B53B6F8"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/long_sword_five_elements_8x.png.import","875","C78C323D62A4746090C0BC917686E1CF3D461DE299C1698C874279C06495F2AD"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/longbow_five_elements_8x.png","3148","47E50619751703FAA7458CB8B29277632D4983F12D1638C2DE1DC17EB0E34C00"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/longbow_five_elements_8x.png.import","865","F95CDFC67FE8FE96729C18718F5C9A0F2B4D18B87AB38A2CF0291DF4029941E0"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/plate_armor_five_elements_8x.png","3018","477147C860A40749DC93B98FA8C1DC89EE13B00E9867D4632FAE6B90F7EA3FC2"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/plate_armor_five_elements_8x.png.import","879","A990DA2633DAE8F7695F70B0C3C3D4A0A6A8D30DFCE8C6D0FD8A41F1ED05C501"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/plate_greaves_five_elements_8x.png","3175","24351F9F6F856D6C841B6C698110861EF334A743F261605265E93DECA56333C4"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/plate_greaves_five_elements_8x.png.import","885","50AD68F802A28C4498F66AB01928431D363BDA2F6889DF7D3BBEB35AFB174787"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/rapier_five_elements_8x.png","2957","4BD1BC482EA0B00F59D0714D8E33253A78F2E795357FF63A891A0A82C94771A3"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/rapier_five_elements_8x.png.import","864","41A889C3365A1E8A9774CDA2E582D90594530BC40246C4EFDB1958FE1BA17AF8"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/sacred_relic_five_elements_8x.png","2940","09A15E23DD13901371639F33F46812400D91F6B482B0972FCEDC3675C4E9C81C"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/sacred_relic_five_elements_8x.png.import","881","255ED4BACD32FD236FC9F26B3F41123A08050694A013FA774DA08D03026683D2"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/short_sword_five_elements_8x.png","2905","3E95BF87A2A54FA5D8B90BADD6D73EE4BE5D9DE74A47AE870F3AFCE2D62C41C3"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/short_sword_five_elements_8x.png.import","878","5BD349FF8D95BA9C0BB18D8986C42FF2DA2DDA2D249B3953F7E48F93F029F62B"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/silver_badge_five_elements_8x.png","3056","390ED5CEC3CB6EC4F6285FD32A133C4503FA5C1271355F60676D2D187CEA5347"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/silver_badge_five_elements_8x.png.import","882","309A580A3373E7EADCE260A6996B82A07DFD143CD710504A5E595CC0C92569FA"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/straw_sandals_five_elements_8x.png","3058","5EC404C46253BE4936F55C26819492F0A89BCEB427DC60D78A88959A1DE09F21"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/straw_sandals_five_elements_8x.png.import","885","0A0BAD2DAD90D9477F43491FE33529720D7993647A594FB650C5DA95266AC00A"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/whisper_orb_five_elements_8x.png","3007","4CC0E52C122D5F9CCD13DEC627221114FFE01A612828C4252F7AFB31ADE1969A"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/whisper_orb_five_elements_8x.png.import","879","67B66C38D4B1AD789DA3FC6A69FF11E3749EC44753F0506BEB8E8002E68507BA"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/wind_boots_five_elements_8x.png","3071","1FA7EBF13127973C140F8DEEFA3B262D3395C6DFAE4F0F44DFF4A39B031756AB"
"assets/equipment_visuals/icons/final/Per_Base_Contact_Sheets/wind_boots_five_elements_8x.png.import","876","3C9E610B9C7436F55527B25153A795203E43C371D176222EDD7DA450A9E3686F"
"assets/equipment_visuals/icons/final/Water/water_battle_axe_final_20x20.png","228","ED29B1D474242762BC87BC09B386900B79B9867BAB01C67FD834CE36D9394EBB"
"assets/equipment_visuals/icons/final/Water/water_battle_axe_final_20x20.png.import","860","DE4CA72D172662316A6E66D7FAD88BF07A15F876194A8D2737580FAD3A061C1C"
"assets/equipment_visuals/icons/final/Water/water_battle_helmet_final_20x20.png","261","8D8BFA198CD85559D52D9B2B74C06368A41C933522C5328E246DF13ADF91068D"
"assets/equipment_visuals/icons/final/Water/water_battle_helmet_final_20x20.png.import","870","9FFBA35009932642C1D7EBB081A2D31A9B8263B263C286D9DA2E7E11E2EFE0AE"
"assets/equipment_visuals/icons/final/Water/water_carved_wood_amulet_final_20x20.png","209","5EC14641C7BBEB230BEA86C6AAED0A52F9BE6BE5B405BD9DA93F420B71169C9D"
"assets/equipment_visuals/icons/final/Water/water_carved_wood_amulet_final_20x20.png.import","885","020A76A49640F6B118BC92EAFBBA806350C411FBC988A9F31C51376044A96AE8"
"assets/equipment_visuals/icons/final/Water/water_chainmail_armor_final_20x20.png","256","3C36BBDA216DE9E721A954E89B068E7F34F2D04081A3838DA0FE5E6BE2978BCD"
"assets/equipment_visuals/icons/final/Water/water_chainmail_armor_final_20x20.png.import","875","D01E828B1FD31424EDE267371E6DE8D96A5E8E7A1EE46B90BA63EFCBFCF9E6EF"
"assets/equipment_visuals/icons/final/Water/water_chainmail_pants_final_20x20.png","276","B2E9DFB0030B295EE776CF9DBFCC98225DBACC821C3565D6279AB2D7B28F1842"
"assets/equipment_visuals/icons/final/Water/water_chainmail_pants_final_20x20.png.import","876","BD032A1415A5A2DD49B97EE383C6271BF433197958A3D18E99041510D3A488F6"
"assets/equipment_visuals/icons/final/Water/water_cloth_armor_final_20x20.png","230","E711F96D9BE14C5C37F150792F07C84C758848A9A77BFCA93194BC32CC991A4E"
"assets/equipment_visuals/icons/final/Water/water_cloth_armor_final_20x20.png.import","864","80FB396D907D297C27D793571F45D2C9D754CF1C3DFF19875B6E359ED950EBFE"
"assets/equipment_visuals/icons/final/Water/water_cloth_pants_final_20x20.png","264","DBD5FC797F407AB56726DFA95066C38296036643AD8B26F9D862006D9ECB039B"
"assets/equipment_visuals/icons/final/Water/water_cloth_pants_final_20x20.png.import","863","D93342CC914D3865A056595E7DF6119814F34BB5F2797A262B58E1102DFCA3F4"
"assets/equipment_visuals/icons/final/Water/water_dragon_head_helmet_final_20x20.png","334","09D2703CEE13A6748754744F24047B6E562B3F71AFBE4ADF4012F506C8E45563"
"assets/equipment_visuals/icons/final/Water/water_dragon_head_helmet_final_20x20.png.import","885","9AC7199C074CE11A7E713C994C49E999F69712C1BBACF0D29EAB1EB917121FA9"
"assets/equipment_visuals/icons/final/Water/water_dragon_scale_armor_final_20x20.png","230","C48188E91F7046ED13C92C14710E2D4559EEB5CE8E20ABDC31BCB00A9944FDE9"
"assets/equipment_visuals/icons/final/Water/water_dragon_scale_armor_final_20x20.png.import","884","C2BD5A42886A2DCB236628BE502EA5B01D4F954DD8C82AD6105AB792B98B9DE1"
"assets/equipment_visuals/icons/final/Water/water_dragon_scale_legs_final_20x20.png","301","C16E395C44A3D3312C07D451C2DAD8751B5B067A199694151FCEB07304976E2B"
"assets/equipment_visuals/icons/final/Water/water_dragon_scale_legs_final_20x20.png.import","882","1B6C63DAA09DDC72E048E714CFCDD09127103BAA50E06949F028CAD488326CF9"
"assets/equipment_visuals/icons/final/Water/water_dragon_walk_boots_final_20x20.png","209","3D5C23F5D901830A667B4E87D707086DD781D5370CE26F7742DE4CD41C528E7E"
"assets/equipment_visuals/icons/final/Water/water_dragon_walk_boots_final_20x20.png.import","882","D60B0832F3F09EBB069F6D2A6136F2CE897FE3EB8B84CE5BCC625B25ABF4752F"
"assets/equipment_visuals/icons/final/Water/water_engraved_copper_ring_final_20x20.png","219","BB23AEFB846B42D1931D1C0074000E921A9B5A0C9A6272BB82F7206064D17EA2"
"assets/equipment_visuals/icons/final/Water/water_engraved_copper_ring_final_20x20.png.import","891","E56162B9A07F298A95B76A90D83A742BB9FC9D2D574D06D69D1C5D0522BFB97F"
"assets/equipment_visuals/icons/final/Water/water_great_axe_final_20x20.png","244","1348ADDE096E1691A28837946412FAE5DB00083353037893929C19AABFD3D030"
"assets/equipment_visuals/icons/final/Water/water_great_axe_final_20x20.png.import","857","CD7CBC3D9421E2D87879B77F77B9CA4A9248458C6AB46071529CCC2BE2A79F86"
"assets/equipment_visuals/icons/final/Water/water_great_sword_final_20x20.png","190","FE937B462590CF5C394BC3FEF1306F66E2E461E09CA6B9FA2550F4DB495761D9"
"assets/equipment_visuals/icons/final/Water/water_great_sword_final_20x20.png.import","863","B2F80330D0692F3F81AB97083CEB7670747E104DC6904523A1E9367CBDE5B169"
"assets/equipment_visuals/icons/final/Water/water_hand_axe_final_20x20.png","222","E05FBBD7208442D3EEE0337B7E205418BFB655E5593CA8C9B3D21F34053FD621"
"assets/equipment_visuals/icons/final/Water/water_hand_axe_final_20x20.png.import","855","47CDF1A529F329B82436DE3D81199AFA06A7CC44ABFC8F76ED264E702B3B0FBD"
"assets/equipment_visuals/icons/final/Water/water_heavy_crossbow_final_20x20.png","263","851EC92F58D2039EE80A0E9E18A54264A7259896128CAFB85AF66B728361DB34"
"assets/equipment_visuals/icons/final/Water/water_heavy_crossbow_final_20x20.png.import","873","993758FC172375C24B5DEA9A82E89136E297CD57CD1B8655A698700926261634"
"assets/equipment_visuals/icons/final/Water/water_hunting_bow_final_20x20.png","193","7F75C3B862A7032AACC9C920F509F1130740CC8BF2F23EFDF33EF5F8A3819454"
"assets/equipment_visuals/icons/final/Water/water_hunting_bow_final_20x20.png.import","864","053B74983533A720AC020BEF8F303EEE90958BA3F46AEF89D3A6BE3E4FCE17A6"
"assets/equipment_visuals/icons/final/Water/water_iron_helmet_final_20x20.png","227","AC63BCF632DB7EC97C99D470A761E9DCFE7B7DB8F5E0EAF9B4823E846AACF56F"
"assets/equipment_visuals/icons/final/Water/water_iron_helmet_final_20x20.png.import","863","15849CA1D9595EE32E96C8955D57CC86808E4014A58CF7A7E8CBD1C84B65ED7D"
"assets/equipment_visuals/icons/final/Water/water_iron_toe_boots_final_20x20.png","229","2E27D879EF406E9B113F98F3FABD4E45F11250174FD170BCC1AD65E318A36D7D"
"assets/equipment_visuals/icons/final/Water/water_iron_toe_boots_final_20x20.png.import","872","3BD49D7A7E4C81656B265CDBEE65C073AB40386F661ED3F6E464B96A72A960D4"
"assets/equipment_visuals/icons/final/Water/water_knight_helmet_final_20x20.png","311","42DA9362A808CD4A58347DC100C323B9D9FB21459B1A2FC2A95F5057220C9CFB"
"assets/equipment_visuals/icons/final/Water/water_knight_helmet_final_20x20.png.import","870","991869B18B233EE70A23F72F3567F9C42EA1E3D287D6B661BEC6475860E33855"
"assets/equipment_visuals/icons/final/Water/water_leather_armor_final_20x20.png","241","1CEFDAA11C1E76ABDA2BC70C2B87128C3519082D2BF3A163B207396F5AF1C920"
"assets/equipment_visuals/icons/final/Water/water_leather_armor_final_20x20.png.import","870","626A410E2FAED25DD3A5F647AA29D56A92F55B1C84950A15F78621A4BA142E30"
"assets/equipment_visuals/icons/final/Water/water_leather_boots_final_20x20.png","209","226F4C6C33848E996CA152D01BAD7C0BED517F75EC10B565978365426D8861E8"
"assets/equipment_visuals/icons/final/Water/water_leather_boots_final_20x20.png.import","870","1F524DFC9C5530C13A45C3FE6280DDEABB7AFA34F60EB7C69EB1110B504B2D35"
"assets/equipment_visuals/icons/final/Water/water_leather_cap_final_20x20.png","238","7E91EEC4346A0AD344147F0F8C0A3FAC4922232E6AF0C9E0A665711AA016BE33"
"assets/equipment_visuals/icons/final/Water/water_leather_cap_final_20x20.png.import","862","02FF52E88A2D273CD7AE154F453AD7F4A52028F4ED4AAE2A4E9D1344B199E41C"
"assets/equipment_visuals/icons/final/Water/water_leather_pants_final_20x20.png","253","D670728686D19036CFA38E0AABE08A78537F3632621ACF58C10BCB9150F87257"
"assets/equipment_visuals/icons/final/Water/water_leather_pants_final_20x20.png.import","870","F97E6E120E7736E3DE3FE93A5591BC5BCBA980D2DFD142FB8CB4CAA7A0AE2212"
"assets/equipment_visuals/icons/final/Water/water_long_sword_final_20x20.png","188","7E1F13F26D845C631E060F3DB857E42A6C5FA0CFE4487819B744C555273B0F63"
"assets/equipment_visuals/icons/final/Water/water_long_sword_final_20x20.png.import","861","C7FC1DD3EC7CC82B9F8ACE1DF18479673C6695C45386602B5990D8874FFFD864"
"assets/equipment_visuals/icons/final/Water/water_longbow_final_20x20.png","220","C3D70A300379F12696144365845FE1E4AF8F40850E6BF974C22A6606AC1C9548"
"assets/equipment_visuals/icons/final/Water/water_longbow_final_20x20.png.import","852","E6496810A767124A963EA6D373BE59EA12A181C33CE1BD714735C7F4164D9C33"
"assets/equipment_visuals/icons/final/Water/water_plate_armor_final_20x20.png","223","8A9D1132693EC5DE3A7200E08FAE8C61124F6513250B5ECB54597093D19D99DD"
"assets/equipment_visuals/icons/final/Water/water_plate_armor_final_20x20.png.import","863","F73385CD5041A731D044448861B7FB95DCCD6DC57645AE89E0BF6D3D909C6318"
"assets/equipment_visuals/icons/final/Water/water_plate_greaves_final_20x20.png","292","B966BF727176294D9E71DC93CCC2D8807E3AAB3ADDB87DB0509964D3BD9BB70E"
"assets/equipment_visuals/icons/final/Water/water_plate_greaves_final_20x20.png.import","870","F9B82FA4211EB5BDF16FBBBFBB3D90F60E2BF5AF3DB274FD540094568B5FA37F"
"assets/equipment_visuals/icons/final/Water/water_rapier_final_20x20.png","211","B79867780D8BCC56C0CFD39CE5E9732FE1A0091FF829EF78E898FCBE28ADE82D"
"assets/equipment_visuals/icons/final/Water/water_rapier_final_20x20.png.import","849","FF8723C5CECC46FFF13AC2F39EAD7DCB268A05B1657B0F170BC39A9CBE99D771"
"assets/equipment_visuals/icons/final/Water/water_sacred_relic_final_20x20.png","214","620BF0EFB3987F1CC566B221AB3913435791FBD6B367812A6E884F354B187F6B"
"assets/equipment_visuals/icons/final/Water/water_sacred_relic_final_20x20.png.import","867","10E08CB8659935591D5E6E7709FE264BB0AE1DF1A32BB32A92B6B91649DFBC74"
"assets/equipment_visuals/icons/final/Water/water_short_sword_final_20x20.png","190","A24E4D8546DCAE6082C181FDA93223661E078E301D579B701A6BEBDD8EF773FB"
"assets/equipment_visuals/icons/final/Water/water_short_sword_final_20x20.png.import","864","E8753885C6B546A7353A394735BC4F3139808397ECCCD93DBA703515AE5F1F7D"
"assets/equipment_visuals/icons/final/Water/water_silver_badge_final_20x20.png","233","A0977AC29C27838FFFA192348EC4CEE1077CC169FB32C55CF32F18A3F472405C"
"assets/equipment_visuals/icons/final/Water/water_silver_badge_final_20x20.png.import","866","3950378A498C50AE670B5607EABB5231E60A1FF9C34C86F9F99F3B0700648EFF"
"assets/equipment_visuals/icons/final/Water/water_straw_sandals_final_20x20.png","248","4E5CCF34864CB010C5AC67B0027BFC494BA2DB464BAD8CAF33A12B8D29721205"
"assets/equipment_visuals/icons/final/Water/water_straw_sandals_final_20x20.png.import","870","B3C75C74BCD10A13371E097211FA9C4CFC43E7846B5EED0657E2C5CB403C3D86"
"assets/equipment_visuals/icons/final/Water/water_whisper_orb_final_20x20.png","218","D3C602BAB775CE62675DBC05046BAFFA0D24C80D3667C353D0AED571DBB42751"
"assets/equipment_visuals/icons/final/Water/water_whisper_orb_final_20x20.png.import","863","F41B307F501DA828DC9ECF299391A010932B9CD6179DBB04BD6E0E8D59D1A241"
"assets/equipment_visuals/icons/final/Water/water_wind_boots_final_20x20.png","242","0444656BB943E86DFC2B1E9445BFB7200EBA6E7E5212D0E57051B51E4A334FF9"
"assets/equipment_visuals/icons/final/Water/water_wind_boots_final_20x20.png.import","861","E81B7A2B968A3DE1B7C2DDC407F7973144AFB5707347E6CC0887CC1E54F9DA38"
"assets/equipment_visuals/icons/final/Wood/wood_battle_axe_final_20x20.png","225","68644F7795E947ABF815E44EF1979143B5BB8DE8CCA4A5DD70A8C53092098067"
"assets/equipment_visuals/icons/final/Wood/wood_battle_axe_final_20x20.png.import","857","3CED65339760831A4321C8161AFB0A053C29D51943D0B61F2A8B5D03CA0C8B4B"
"assets/equipment_visuals/icons/final/Wood/wood_battle_helmet_final_20x20.png","260","DC077659254C3C9AFDB6216CA0332240E778ACCC047EBF6AADBC6511405F4CBC"
"assets/equipment_visuals/icons/final/Wood/wood_battle_helmet_final_20x20.png.import","866","85D64B2C0B694AD991E48FAD82624155698AC141CF0882097C86E28C110AA0A0"
