asset_id,path,bytes,sha256,catalog_id,version,trace_status
PATCH4-ASSET-00269,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_fire_particles_8x.png,3338,4e55f75d596cb66efd9b422d2f070bbde582190f18c7947dd74b4ece0aa82167,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00270,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_metal_final_color_4x.png,3468,0578b58124dc1a52a63e14522217a61e13aa158a6fa24f38405d8b47cbdddaf2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00271,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_metal_final_grayscale_4x.png,3366,5b4c603095fe420f696e1d0c424e4b801b759970b81fa46a86c493824f5af761,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00272,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_metal_particles_8x.png,3316,4723004c49518048a3a300dee9e119a2f4642ba415867832bc6c6c9a59a7db83,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00273,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_water_final_color_4x.png,3505,241a0f627d1ac547a30111c0d8c030303dee0903149b57f02c6ef565b9b927e3,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00274,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_water_final_grayscale_4x.png,3393,bcb5acd99adeab813b88a35eba790c9d876463a33fd9bb960a99a25bf00ff9f1,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00275,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_water_particles_8x.png,3371,9a8540cb0e38bf14b7bc202b5696d741e07c46e076c918d0ef51b78c9d4f0213,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00276,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_wood_final_color_4x.png,3478,d50b24e66fffb32326d35df9c218121e79870885489d23574a51c352e9aef1ca,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00277,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_wood_final_grayscale_4x.png,3367,e153a157099320d9fdcc492968ebb3d4a522b86965b02af19bad4922dbae8214,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00278,04_Element_Particle_Icons_175/Particle_Contact_Sheets/helmet_wood_particles_8x.png,3324,b6b36f8e2a5d84f736686ade460f58e4a68aec43a33a0477b9d2c6c0c8cbd041,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00279,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_earth_final_color_4x.png,4015,983f6b2e920042b73bb8ad32cb4ba523ff24e3cbeac6b7bd2e692abeff1c0de2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00280,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_earth_final_grayscale_4x.png,3791,39fcb8c0398a41b61d75579b7f325f01016a08ab484101b77b584c28ee81438c,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00281,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_earth_particles_8x.png,3639,c6534359fb919a90b75757402f82be3108efc2f3389a9e39d6124b430c251105,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00282,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_fire_final_color_4x.png,4034,4424318528eee106b981409506e45942e632e229266b8f5a3ed5be9d50bfc98b,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00283,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_fire_final_grayscale_4x.png,3830,f5bc5e9f59ca92e1611ceb3059465e4fac4e0d882482b1ae4a56c89151cf3a4f,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00284,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_fire_particles_8x.png,3679,7699c5018d51ae7af239e9b1cd879b75f0965015450085aa818351d783904a07,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00285,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_metal_final_color_4x.png,4010,92f667794ddc45085eec2dbfc5e813b9f62ea437486c5213ecf911fd80835151,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00286,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_metal_final_grayscale_4x.png,3789,194a8eabe44dc1a2f400c2409246359338df12eb2208bec1449c5846760ac641,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00287,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_metal_particles_8x.png,3647,04d9f662c94b648593336ce2b881690e09177278ec1706a3dfc7752377c83c04,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00288,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_water_final_color_4x.png,4023,6d5fe250553612122c6dbcb34eb2bda047c1d96c2062373ecaf1d002450d54e0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00289,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_water_final_grayscale_4x.png,3799,da7cb090052c36169d348779e34056521c06486532caf3572a03a2c8fd5479b2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00290,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_water_particles_8x.png,3697,f30946f0093a7fe670b29b3347a194c6a527046425b29fc5f34063f5bd9418ad,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00291,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_wood_final_color_4x.png,4022,6427c92eecf72a506bdf5c76dcba569970f298c40316d5d92c217ad98cbe6a72,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00292,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_wood_final_grayscale_4x.png,3780,cee580ec02d79c7aba2cf19e040b7b54d1a680878ba5be98180f7cf9f83d69ab,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00293,04_Element_Particle_Icons_175/Particle_Contact_Sheets/pants_wood_particles_8x.png,3653,8e96fb067a11059f0951e8c39daf1fbb85e634c568eaf14c03376d3cbb979a69,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00294,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_earth_final_color_4x.png,7009,c3788311095d9163e853b99a6fa8aa54c0f8adb55672b49fa3a42075195afa37,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00295,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_earth_final_grayscale_4x.png,6851,f96bfbb6a9450b319c19b9e325c2074b8e17e9de386d6e8dfbb61053dcc2b991,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00296,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_earth_particles_8x.png,6581,3580cb5cd8fcccaad6e5bda59f2125a01243c5b0d41cfaea664c8b41c0a5ba53,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00297,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_fire_final_color_4x.png,7039,e0b25528d2b54d4eb6c5a2d2a155336ad1de8d30afe40744cb2e4d969e034a6c,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00298,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_fire_final_grayscale_4x.png,6843,1b63b69d4b3b1e82bdfc19b6336581d6636c183c0fab5a68544e7fb6c4df23a3,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00299,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_fire_particles_8x.png,6681,0c1b0889ae5483ff9d4df4b5ce9edbb64724904df27ef9ca54b95c625f676f2a,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00300,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_metal_final_color_4x.png,7004,c922535835192f8cca654c3c3cb40d6e00b6be79582a2761e5a4073d54f1f024,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00301,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_metal_final_grayscale_4x.png,6830,fe462e7fc97fc61c935cae34c2b145f7c54d97bc40300afb6154a3f6e3cc5a2e,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00302,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_metal_particles_8x.png,6641,269d06f670600cdbdcaadaa10639f41a0582ed8a32807a1fa1459fc3c6be45fe,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00303,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_water_final_color_4x.png,7037,d8a1b945311e095c30713bbffae19587c2ea18615f3fcc8a3ba27988278a7f37,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00304,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_water_final_grayscale_4x.png,6859,f77c90b92badb2f4ab86ee20438f689d326b82cfb254aff63fcaa7ae1ed3a50f,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00305,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_water_particles_8x.png,6719,324a101458869f6f7333f821952c55602f295c8f99f79e5363527c557a340854,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00306,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_wood_final_color_4x.png,6988,40f3870c02a12c0ffb449fda0a4bb9a9b56e24806a182aee1dbd719e8a036937,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00307,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_wood_final_grayscale_4x.png,6813,3f476b8c5c30e28c7972e8d7383de5ebd23987cec601d1f16143c69416f6593d,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00308,04_Element_Particle_Icons_175/Particle_Contact_Sheets/weapon_wood_particles_8x.png,6622,efd380f936498fae2cf3d2880659d2d711529fc38db81869d34d01630dffd816,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00309,04_Element_Particle_Icons_175/Particle_Pixel_Budget_175.csv,54262,7f939196a061c3abe4c2f459eac115e449985b8486dcd8d7b26d96883c3f6278,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00310,04_Element_Particle_Icons_175/Water/water_battle_axe_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00311,04_Element_Particle_Icons_175/Water/water_battle_helmet_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00312,04_Element_Particle_Icons_175/Water/water_carved_wood_amulet_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00313,04_Element_Particle_Icons_175/Water/water_chainmail_armor_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00314,04_Element_Particle_Icons_175/Water/water_chainmail_pants_particles_20x20.png,92,10ed03e43ecefbf94ed62c04a0262f901f9da95cfc015d5f3d66e4cad42d1ff2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00315,04_Element_Particle_Icons_175/Water/water_cloth_armor_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00316,04_Element_Particle_Icons_175/Water/water_cloth_pants_particles_20x20.png,92,10ed03e43ecefbf94ed62c04a0262f901f9da95cfc015d5f3d66e4cad42d1ff2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00317,04_Element_Particle_Icons_175/Water/water_dragon_head_helmet_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00318,04_Element_Particle_Icons_175/Water/water_dragon_scale_armor_particles_20x20.png,92,a973aa8cc97d91a30e35faec60ecc8a165c2c40bbb7bfda607ec3a5097d0a74e,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00319,04_Element_Particle_Icons_175/Water/water_dragon_scale_legs_particles_20x20.png,92,10ed03e43ecefbf94ed62c04a0262f901f9da95cfc015d5f3d66e4cad42d1ff2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00320,04_Element_Particle_Icons_175/Water/water_dragon_walk_boots_particles_20x20.png,92,8d20f337ca13d7370b2b4ef531a0d0912b37b2b8df649311d4990e393489c1c4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00321,04_Element_Particle_Icons_175/Water/water_engraved_copper_ring_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00322,04_Element_Particle_Icons_175/Water/water_great_axe_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00323,04_Element_Particle_Icons_175/Water/water_great_sword_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00324,04_Element_Particle_Icons_175/Water/water_hand_axe_particles_20x20.png,92,6970f4219bd722202e5521205582839631d56f30d598a07f18b5e296ffd55b88,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00325,04_Element_Particle_Icons_175/Water/water_heavy_crossbow_particles_20x20.png,92,d918f8780276ce436d236b639fb0bf397bbf9d56f394df91d5a29c392d15648c,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00326,04_Element_Particle_Icons_175/Water/water_hunting_bow_particles_20x20.png,91,8ffb61386f5f0b57d11b4b9b7842b5712d701f1a48445c9917a74e683107c501,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00327,04_Element_Particle_Icons_175/Water/water_iron_helmet_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00328,04_Element_Particle_Icons_175/Water/water_iron_toe_boots_particles_20x20.png,92,8d20f337ca13d7370b2b4ef531a0d0912b37b2b8df649311d4990e393489c1c4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00329,04_Element_Particle_Icons_175/Water/water_knight_helmet_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00330,04_Element_Particle_Icons_175/Water/water_leather_armor_particles_20x20.png,92,a973aa8cc97d91a30e35faec60ecc8a165c2c40bbb7bfda607ec3a5097d0a74e,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00331,04_Element_Particle_Icons_175/Water/water_leather_boots_particles_20x20.png,92,8d20f337ca13d7370b2b4ef531a0d0912b37b2b8df649311d4990e393489c1c4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00332,04_Element_Particle_Icons_175/Water/water_leather_cap_particles_20x20.png,92,d918f8780276ce436d236b639fb0bf397bbf9d56f394df91d5a29c392d15648c,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00333,04_Element_Particle_Icons_175/Water/water_leather_pants_particles_20x20.png,92,10ed03e43ecefbf94ed62c04a0262f901f9da95cfc015d5f3d66e4cad42d1ff2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00334,04_Element_Particle_Icons_175/Water/water_long_sword_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00335,04_Element_Particle_Icons_175/Water/water_longbow_particles_20x20.png,92,d918f8780276ce436d236b639fb0bf397bbf9d56f394df91d5a29c392d15648c,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00336,04_Element_Particle_Icons_175/Water/water_plate_armor_particles_20x20.png,92,a973aa8cc97d91a30e35faec60ecc8a165c2c40bbb7bfda607ec3a5097d0a74e,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00337,04_Element_Particle_Icons_175/Water/water_plate_greaves_particles_20x20.png,92,10ed03e43ecefbf94ed62c04a0262f901f9da95cfc015d5f3d66e4cad42d1ff2,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00338,04_Element_Particle_Icons_175/Water/water_rapier_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00339,04_Element_Particle_Icons_175/Water/water_sacred_relic_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00340,04_Element_Particle_Icons_175/Water/water_short_sword_particles_20x20.png,92,d918f8780276ce436d236b639fb0bf397bbf9d56f394df91d5a29c392d15648c,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00341,04_Element_Particle_Icons_175/Water/water_silver_badge_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00342,04_Element_Particle_Icons_175/Water/water_straw_sandals_particles_20x20.png,92,8d20f337ca13d7370b2b4ef531a0d0912b37b2b8df649311d4990e393489c1c4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00343,04_Element_Particle_Icons_175/Water/water_whisper_orb_particles_20x20.png,92,654c568d755376b563429439c0c2010377160e743b546482d8f1b44eeea9d2a0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00344,04_Element_Particle_Icons_175/Water/water_wind_boots_particles_20x20.png,92,8d20f337ca13d7370b2b4ef531a0d0912b37b2b8df649311d4990e393489c1c4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00345,04_Element_Particle_Icons_175/Wood/wood_battle_axe_particles_20x20.png,91,32a7cacc4b5364a78dd86090eeb1110bebe4c022b714d5ddd8d343dfc32685a1,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00346,04_Element_Particle_Icons_175/Wood/wood_battle_helmet_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00347,04_Element_Particle_Icons_175/Wood/wood_carved_wood_amulet_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00348,04_Element_Particle_Icons_175/Wood/wood_chainmail_armor_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00349,04_Element_Particle_Icons_175/Wood/wood_chainmail_pants_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00350,04_Element_Particle_Icons_175/Wood/wood_cloth_armor_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00351,04_Element_Particle_Icons_175/Wood/wood_cloth_pants_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00352,04_Element_Particle_Icons_175/Wood/wood_dragon_head_helmet_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00353,04_Element_Particle_Icons_175/Wood/wood_dragon_scale_armor_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00354,04_Element_Particle_Icons_175/Wood/wood_dragon_scale_legs_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00355,04_Element_Particle_Icons_175/Wood/wood_dragon_walk_boots_particles_20x20.png,91,79163989cf6d37f2a26f0f8ef915720c9c29070c4d88ba2737426201825ade3f,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00356,04_Element_Particle_Icons_175/Wood/wood_engraved_copper_ring_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00357,04_Element_Particle_Icons_175/Wood/wood_great_axe_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00358,04_Element_Particle_Icons_175/Wood/wood_great_sword_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00359,04_Element_Particle_Icons_175/Wood/wood_hand_axe_particles_20x20.png,91,32a7cacc4b5364a78dd86090eeb1110bebe4c022b714d5ddd8d343dfc32685a1,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00360,04_Element_Particle_Icons_175/Wood/wood_heavy_crossbow_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00361,04_Element_Particle_Icons_175/Wood/wood_hunting_bow_particles_20x20.png,90,df0610edda419687b5bbff7794e8f4c9d074df49ac22cc233cc59b8fb727a0a5,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00362,04_Element_Particle_Icons_175/Wood/wood_iron_helmet_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00363,04_Element_Particle_Icons_175/Wood/wood_iron_toe_boots_particles_20x20.png,91,79163989cf6d37f2a26f0f8ef915720c9c29070c4d88ba2737426201825ade3f,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00364,04_Element_Particle_Icons_175/Wood/wood_knight_helmet_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00365,04_Element_Particle_Icons_175/Wood/wood_leather_armor_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00366,04_Element_Particle_Icons_175/Wood/wood_leather_boots_particles_20x20.png,91,79163989cf6d37f2a26f0f8ef915720c9c29070c4d88ba2737426201825ade3f,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00367,04_Element_Particle_Icons_175/Wood/wood_leather_cap_particles_20x20.png,91,554b38a797d4c77e12fb6364a544e9c11f0eaacb73249187357eb0f96212549b,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00368,04_Element_Particle_Icons_175/Wood/wood_leather_pants_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00369,04_Element_Particle_Icons_175/Wood/wood_long_sword_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00370,04_Element_Particle_Icons_175/Wood/wood_longbow_particles_20x20.png,91,554b38a797d4c77e12fb6364a544e9c11f0eaacb73249187357eb0f96212549b,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00371,04_Element_Particle_Icons_175/Wood/wood_plate_armor_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00372,04_Element_Particle_Icons_175/Wood/wood_plate_greaves_particles_20x20.png,91,75601f801a64a56c6621842c1c2efc694c4c80c1f9008f2ad8f022b14dc3e234,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00373,04_Element_Particle_Icons_175/Wood/wood_rapier_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00374,04_Element_Particle_Icons_175/Wood/wood_sacred_relic_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00375,04_Element_Particle_Icons_175/Wood/wood_short_sword_particles_20x20.png,91,554b38a797d4c77e12fb6364a544e9c11f0eaacb73249187357eb0f96212549b,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00376,04_Element_Particle_Icons_175/Wood/wood_silver_badge_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00377,04_Element_Particle_Icons_175/Wood/wood_straw_sandals_particles_20x20.png,91,79163989cf6d37f2a26f0f8ef915720c9c29070c4d88ba2737426201825ade3f,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00378,04_Element_Particle_Icons_175/Wood/wood_whisper_orb_particles_20x20.png,91,d0efa54083f81cd3621fb2665e725dcc482a18747df9744c89b2d28347cdb0f0,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00379,04_Element_Particle_Icons_175/Wood/wood_wind_boots_particles_20x20.png,91,79163989cf6d37f2a26f0f8ef915720c9c29070c4d88ba2737426201825ade3f,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00380,05_Element_Particle_40x208_Layers_175/Earth/earth_battle_axe_particles_40x208.png,141,a0bb769ec03442018ea494b0600bb71b85fd2061d5d82ef70fe26b81af79a7e9,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00381,05_Element_Particle_40x208_Layers_175/Earth/earth_battle_helmet_particles_40x208.png,142,c3ac7ebf56bc5d03ed5a3ef12d56da49daae7e1c07808107012f5def97f21da7,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00382,05_Element_Particle_40x208_Layers_175/Earth/earth_carved_wood_amulet_particles_40x208.png,140,c3483c91b6c840337e5a02d550e6b2b2bc1682cb3f4444b8062e6c7b967da8a5,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00383,05_Element_Particle_40x208_Layers_175/Earth/earth_chainmail_armor_particles_40x208.png,142,a6c6554663386dba5a079a6f3e5a88268abf600055c3e96364d4326ea82bd7b4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00384,05_Element_Particle_40x208_Layers_175/Earth/earth_chainmail_pants_particles_40x208.png,141,908ecb92a08f5cfddd8cd5a48087013a6c3fc572b72ac832e38af2578e2450b7,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00385,05_Element_Particle_40x208_Layers_175/Earth/earth_cloth_armor_particles_40x208.png,142,a6c6554663386dba5a079a6f3e5a88268abf600055c3e96364d4326ea82bd7b4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00386,05_Element_Particle_40x208_Layers_175/Earth/earth_cloth_pants_particles_40x208.png,141,908ecb92a08f5cfddd8cd5a48087013a6c3fc572b72ac832e38af2578e2450b7,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00387,05_Element_Particle_40x208_Layers_175/Earth/earth_dragon_head_helmet_particles_40x208.png,141,52ed9daece2bbb2e2c97537b8b791545ab0486913ce601cbdfdcc51ca134552e,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00388,05_Element_Particle_40x208_Layers_175/Earth/earth_dragon_scale_armor_particles_40x208.png,142,a6c6554663386dba5a079a6f3e5a88268abf600055c3e96364d4326ea82bd7b4,,PATCH4-1.0.0,PASS
PATCH4-ASSET-00389,05_Element_Particle_40x208_Layers_175/Earth/earth_dragon_scale_legs_particles_40x208.png,141,908ecb92a08f5cfddd8cd5a48087013a6c3fc572b72ac832e38af2578e2450b7,,PATCH4-1.0.0,PASS
